fighter_id,fighter_f_name,fighter_l_name,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq
3930,Cesar,Arzamendia,180.34,155.0,180.34,1991-01-31,8,3,0,0
3929,Teddy,Ash,185.42,185.0,185.42,1989-12-27,14,5,0,0
3928,Arman,Ashimov,167.64,125.0,167.64,1992-01-14,11,3,1,0
3927,Yanal,Ashmouz,175.26,155.0,172.72,1995-03-31,7,1,0,0
3925,Askar,Askar,170.18,145.0,175.26,1994-08-19,11,1,0,0
3924,Askar,Askarov,167.64,125.0,170.18,1992-10-09,14,1,1,0
3923,Cyril,Asker,182.88,247.0,187.96,1985-12-24,9,4,0,0
3922,Khusein,Askhabov,172.72,145.0,175.26,1995-02-13,23,1,0,0
3921,Scott,Askham,190.5,185.0,190.5,1988-05-20,14,4,0,0
3920,Ben,Askren,180.34,170.0,185.42,1984-07-18,19,2,0,1.0
3919,Ibo,Aslan,190.5,205.0,195.58,1996-04-23,12,1,0,0
3918,Tom,Aspinall,195.58,256.0,198.12,1993-04-11,13,3,0,0
3917,Bruno,Assis,187.96,185.0,187.96,1992-05-23,8,4,0,0
3916,Junior,Assuncao,175.26,145.0,182.88,1981-06-24,16,6,0,0
3915,Raphael,Assuncao,165.1,135.0,167.64,1982-07-19,28,10,0,0
3913,Rich,Attonito,177.8,170.0,182.88,1977-06-16,10,5,0,0
3912,Olivier,Aubin-Mercier,175.26,155.0,177.8,1989-02-23,11,5,0,0
3911,Pat,Audinwood,182.88,155.0,182.88,1986-04-16,11,2,1,0
3910,Jose,Augusto,190.5,251.0,190.5,1992-03-28,6,2,0,1.0
3909,Marcus,Aurelio,177.8,155.0,187.96,1973-08-18,22,10,0,0
3907,Blas,Avena,182.88,170.0,187.96,1983-06-30,8,7,0,1.0
3906,Levi,Avera,185.42,170.0,185.42,1982-05-17,18,15,0,0
3905,Anthony,Avila,170.18,145.0,170.18,1988-12-29,13,5,0,0
3904,Chris,Avila,177.8,145.0,177.8,1993-01-16,5,4,0,0
3903,Julia,Avila,170.18,135.0,172.72,1988-05-11,9,2,0,0
3902,Saad,Awad,180.34,155.0,180.34,1983-06-07,20,9,0,0
3901,Javy,Ayala,185.42,265.0,185.42,1988-08-20,10,5,0,0
3900,Jessin,Ayari,182.88,155.0,185.42,1992-05-31,16,6,0,0
3899,Abu,Azaitar,175.26,185.0,193.04,1986-03-10,14,3,1,0
3898,Ottman,Azaitar,172.72,155.0,180.34,1990-02-20,13,2,0,0
3897,Luiz,Azeredo,175.26,154.0,175.26,1976-06-10,15,10,0,0
3896,Luciano,Azevedo,190.5,161.0,190.5,1981-06-25,17,9,1,0
3895,Hunter,Azure,172.72,145.0,175.26,1992-03-02,9,2,0,0
3894,Niklas,Backstrom,185.42,145.0,185.42,1989-08-22,11,3,0,1.0
3893,Seth,Baczynski,190.5,170.0,190.5,1981-10-26,20,14,0,0
3891,Ryan,Bader,187.96,205.0,187.96,1983-06-07,23,5,0,0
3890,Izabela,Badurek,165.1,115.0,165.1,1991-07-11,6,3,0,0
3889,Miguel,Baeza,187.96,170.0,187.96,1992-08-23,10,3,0,0
3888,Ali,Bagautinov,162.56,125.0,165.1,1985-06-10,15,6,0,0
3887,Mehdi,Baghdad,185.42,155.0,185.42,1985-04-13,11,5,0,0
3886,Melsik,Baghdasaryan,175.26,145.0,177.8,1992-01-28,8,2,0,0
3885,Siyar,Bahadurzada,180.34,170.0,185.42,1984-04-17,24,8,1,0
3884,Ignacio,Bahamondes,190.5,155.0,190.5,1997-08-27,14,5,0,0
3883,Bahatebole,Batebolati,180.34,155.0,180.34,1997-09-12,8,1,1,0
3882,Shamar,Bailey,175.26,155.0,190.5,1982-09-22,16,11,0,0
3879,Bryan,Baker,190.5,185.0,190.5,1985-10-13,18,5,0,0
3876,Oluwale,Bamgbose,180.34,185.0,198.12,1987-08-04,6,4,0,0
3875,Stephen,Banaszak,182.88,145.0,182.88,1990-12-07,5,5,0,0
3874,Marcin,Bandel,177.8,155.0,177.8,1989-10-10,15,7,0,0
3873,Humberto,Bandenay,180.34,145.0,180.34,1994-09-04,14,7,0,1.0
3872,Tae,Hyun Bang,175.26,155.0,180.34,1983-04-15,18,10,0,0
3870,Shauna,Bannon,165.1,115.0,165.1,1993-10-23,5,1,0,0
3869,Antonio,Banuelos,165.1,135.0,160.02,1979-09-23,20,11,1,0
3868,Renan,Barao,167.64,145.0,177.8,1987-01-31,34,9,0,1.0
3867,Junior,Barata,177.8,170.0,177.8,1982-01-25,9,3,1,0
3866,Maycee,Barber,165.1,125.0,165.1,1998-05-18,13,2,0,0
3865,Bryan,Barberena,182.88,170.0,182.88,1989-05-03,18,11,0,0
3864,Dione,Barbosa,167.64,125.0,167.64,1992-05-08,6,2,0,0
3863,Edson,Barboza,180.34,145.0,190.5,1986-01-21,23,11,0,0
3862,Raoni,Barcelos,170.18,135.0,170.18,1987-05-01,17,5,0,0
3861,Daniel,Barez,167.64,125.0,167.64,1988-12-10,16,6,0,0
3860,Danny,Barlow,187.96,170.0,200.66,1995-08-02,7,0,0,0
3859,Luke,Barnatt,198.12,185.0,195.58,1988-04-13,13,4,0,0
3858,James,Barnes,172.72,135.0,180.34,1982-05-28,14,5,0,0
3856,Shonte,Barnes,180.34,185.0,193.04,1987-02-09,6,2,1,0
3855,Josh,Barnett,190.5,250.0,198.12,1977-11-10,35,8,0,0
3854,Chris,Barnett,175.26,265.0,190.5,1986-06-14,23,8,0,0
3852,David,Baron,167.64,155.0,167.64,1973-02-15,17,4,1,0
3851,Phil,Baroni,175.26,170.0,182.88,1976-04-16,15,18,0,0
3850,Dan,Barrera,175.26,170.0,175.26,1980-12-23,3,1,0,0
3847,Peter,Barrett,177.8,145.0,185.42,1986-08-10,11,5,0,0
3846,Marc-Andre,Barriault,185.42,185.0,187.96,1990-02-18,16,6,0,1.0
3844,Alexandre,Barros,175.26,170.0,175.26,1976-11-19,22,11,0,0
3843,Ricardo,Barros,185.42,205.0,185.42,1976-03-22,2,2,0,0
3842,Francimar,Barroso,185.42,205.0,190.5,1980-02-28,19,7,0,1.0
3841,Pat,Barry,180.34,235.0,187.96,1979-07-07,8,7,0,0
3840,Dean,Barry,177.8,170.0,182.88,1992-07-03,4,2,0,0
3839,Enrique,Barzola,170.18,145.0,177.8,1989-04-28,17,5,2,0
3838,Javid,Basharat,175.26,135.0,175.26,1995-09-07,14,0,0,0
3837,Farid,Basharat,172.72,135.0,180.34,1997-08-02,11,0,0,0
3836,Stephen,Bass,175.26,145.0,175.26,1982-11-14,11,2,0,0
3833,Shayna,Baszler,170.18,135.0,170.18,1980-08-08,15,11,0,0
3832,Michel,Batista,190.5,260.0,190.5,1984-04-20,4,1,0,1.0
3831,Bryan,Battle,185.42,170.0,195.58,1994-09-21,11,2,0,0
3830,Alan,Baudot,190.5,243.0,200.66,1988-02-01,8,3,0,2.0
3829,Mario,Bautista,175.26,135.0,175.26,1993-07-01,13,2,0,0
3828,Chris,Beal,170.18,125.0,175.26,1985-08-06,10,5,0,0
3827,Donovan,Beard,187.96,185.0,198.12,1989-11-05,7,2,0,0
3824,Ariel,Beck,167.64,125.0,167.64,1990-09-16,4,5,0,0
3823,Jeff,Bedard,167.64,145.0,167.64,1970-02-06,13,3,0,0
3822,Eric,Bedard,187.96,239.0,187.96,1984-09-11,6,7,0,0
3821,Johnny,Bedford,177.8,135.0,180.34,1983-01-06,21,13,1,1.0
3820,Rolando,Bedoya,180.34,170.0,187.96,1997-01-13,14,3,0,0
3819,Chase,Beebe,170.18,135.0,170.18,1985-03-29,24,13,1,0
3818,Lyle,Beerbohm,177.8,155.0,177.8,1979-02-05,24,3,0,0
3817,Allan,Begosso,165.1,135.0,167.64,1995-11-23,7,2,1,0
3816,Mirsad,Bektic,172.72,145.0,177.8,1991-02-16,13,4,0,0
3815,Diana,Belbita,170.18,115.0,172.72,1996-06-26,15,7,0,0
3814,Alan,Belcher,187.96,185.0,190.5,1984-04-24,18,8,0,0
3813,Vitor,Belfort,182.88,185.0,187.96,1977-04-01,26,14,0,1.0
3812,Yousri,Belgaroui,195.58,185.0,200.66,1987-07-07,5,3,0,0
3811,Rodolfo,Bellato,190.5,205.0,190.5,1996-02-05,10,2,0,0
3810,Danilo,Belluardo,182.88,155.0,187.96,1994-07-21,12,5,0,0
3809,Joey,Beltran,185.42,185.0,190.5,1981-12-08,17,14,0,1.0
3808,Marco,Beltran,172.72,125.0,175.26,1986-05-18,8,6,0,0
3807,Joseph,Benavidez,162.56,125.0,165.1,1984-07-31,28,8,0,0
3803,Gabriel,Benitez,172.72,155.0,180.34,1988-06-15,23,11,0,0
3802,Charles,Bennett,172.72,155.0,172.72,1979-11-23,30,33,2,0
3800,DeAnna,Bennett,162.56,125.0,172.72,1984-11-18,8,3,1,0
3799,Lance,Benoist,180.34,170.0,182.88,1988-08-26,7,2,0,0
3798,Joe,Benoit,175.26,170.0,175.26,1982-03-12,11,4,0,0
3797,Ryan,Benoit,165.1,125.0,172.72,1989-08-25,10,8,0,0
3795,Len,Bentley,175.26,155.0,175.26,1982-11-30,10,6,0,0
3794,Steve,Berger,180.34,170.0,180.34,1973-05-20,21,23,2,1.0
3793,Kenneth,Bergh,187.96,205.0,187.96,1989-06-26,8,0,0,1.0
3792,Bret,Bergmark,175.26,170.0,175.26,1973-11-24,6,1,1,0
3791,Keith,Berish,182.88,205.0,182.88,1985-11-14,5,1,0,1.0
3790,Dennis,Bermudez,167.64,155.0,167.64,1986-12-13,17,9,0,0
3789,Manny,Bermudez,177.8,145.0,180.34,1994-07-16,14,2,0,0
3788,Talita,Bernardo,162.56,135.0,172.72,1987-03-04,6,4,0,0
3786,Keith,Berry,185.42,185.0,185.42,1987-10-25,15,14,1,1.0
3784,Edson,Berto,167.64,155.0,167.64,1983-07-05,17,12,1,0
3783,Allen,Berube,172.72,155.0,172.72,1974-08-25,4,3,0,0
3782,Anton,Berzin,187.96,205.0,187.96,1989-09-29,5,1,0,0
3780,Matt,Bessette,177.8,145.0,177.8,1984-12-28,22,9,0,1.0
3779,Khadzhi,Bestaev,198.12,185.0,193.04,1988-07-16,10,4,0,0
3777,Arjan,Bhullar,185.42,245.0,190.5,1986-05-13,9,1,0,0
3776,KB,Bhullar,193.04,185.0,198.12,1991-10-12,8,2,0,0
3775,Bibulatov,Magomed,165.1,125.0,165.1,1988-08-22,14,2,0,0
3774,David,Bielkheden,177.8,155.0,180.34,1979-06-06,24,12,0,0
3773,Blake,Bilder,172.72,145.0,172.72,1990-07-12,8,1,1,0
3772,Jonas,Bilharinho,180.34,145.0,190.5,1990-05-22,9,1,1,0
3771,Jeremiah,Billington,175.26,205.0,175.26,1977-11-14,11,2,0,0
3769,Anthony,Birchak,172.72,135.0,175.26,1986-05-16,16,8,0,0
3768,Chris,Birchler,190.5,205.0,190.5,1987-06-05,7,4,0,0
3767,Michael,Bisping,185.42,185.0,190.5,1979-02-28,30,9,0,0
3765,Caio,Bittencourt,182.88,185.0,190.5,1991-05-22,14,7,0,0
3762,Jan,Blachowicz,187.96,205.0,198.12,1983-02-24,29,10,1,0
3761,Jason,Black,172.72,155.0,172.72,1972-07-15,23,4,1,0
3760,Brad,Blackburn,177.8,170.0,185.42,1977-05-25,18,13,1,1.0
3757,Sherrard,Blackledge,180.34,155.0,190.5,1993-08-16,5,1,0,0
3756,Da'Mon,Blackshear,177.8,135.0,182.88,1994-08-12,14,6,1,0
3755,Erin,Blanchfield,162.56,125.0,167.64,1999-05-04,12,1,0,0
3754,Maximo,Blanco,172.72,145.0,180.34,1983-10-16,12,8,1,1.0
3752,Curtis,Blaydes,193.04,265.0,203.2,1991-02-18,17,4,0,1.0
3751,Tereza,Bleda,175.26,125.0,180.34,2001-11-30,7,1,0,0
3750,Arlene,Blencowe,165.1,145.0,165.1,1983-04-11,9,6,0,0
3749,Byron,Bloodworth,172.72,135.0,172.72,1983-08-16,6,3,0,0
3748,Dashawn,Boatwright,182.88,205.0,182.88,1988-02-29,3,1,0,0
3747,Dan,Bobish,187.96,345.0,187.96,1970-01-26,17,9,0,0
3746,Mark,Bocek,172.72,155.0,190.5,1981-10-24,12,5,0,0
3745,Kyle,Bochniak,170.18,145.0,177.8,1987-02-05,8,5,0,0
3744,James,Bochnovic,193.04,205.0,205.74,1989-02-13,8,3,0,0
3742,Tim,Boetsch,182.88,185.0,187.96,1981-01-28,21,13,0,0
3741,Galore,Bofando,180.34,170.0,182.88,1982-05-22,5,3,0,0
3739,Roman,Bogatov,172.72,155.0,185.42,1990-12-15,10,1,0,0
3737,Jerry,Bohlander,180.34,199.0,180.34,1974-02-12,11,4,0,0
3736,Mandy,Bohm,170.18,125.0,180.34,1989-07-30,8,2,0,1.0
3735,Kotetsu,Boku,175.26,154.0,175.26,1977-05-27,25,11,2,0
3734,Gaston,Bolanos,170.18,135.0,175.26,1992-09-14,7,3,0,0
3732,Denys,Bondar,167.64,125.0,175.26,1992-06-27,16,5,0,0
3729,Gabriel,Bonfim,185.42,170.0,182.88,1997-08-20,15,0,0,0
3728,Ismael,Bonfim,172.72,155.0,180.34,1995-12-28,19,4,0,0
3727,Jesse,Bongfeldt,182.88,185.0,182.88,1980-08-28,16,5,1,0
3725,Stephan,Bonnar,193.04,205.0,200.66,1977-04-04,15,9,0,0
3724,Rogerio,Bontorin,165.1,125.0,170.18,1992-04-25,16,4,0,2.0
3723,Ray,Borg,162.56,135.0,160.02,1993-08-04,13,5,0,0
3721,Kevin,Borjas,165.1,125.0,172.72,1997-12-06,9,1,0,0
3720,Calen,Born,172.72,170.0,182.88,1988-05-24,7,1,0,0
3719,Caio,Borralho,177.8,185.0,190.5,1993-01-16,14,1,0,1.0
3718,Zachary,Borrego,187.96,185.0,198.12,1996-07-18,3,1,0,0
3717,Viacheslav,Borshchev,180.34,155.0,175.26,1992-01-08,7,3,0,0
3716,Tanner,Boser,187.96,205.0,190.5,1991-08-02,21,10,1,0
3715,Steve,Bosse,180.34,205.0,182.88,1981-07-29,12,2,0,0
3712,Poliana,Botelho,172.72,125.0,170.18,1988-12-15,8,5,0,0
3711,Francois,Botha,187.96,260.0,187.96,1968-09-28,0,1,0,0
3704,Melton,Bowen,182.88,225.0,182.88,1969-07-16,0,1,0,0
3703,Kyron,Bowen,190.5,185.0,185.42,1993-12-22,9,5,0,0
3702,Brian,Bowles,170.18,135.0,177.8,1980-06-22,10,3,0,0
3701,Roger,Bowling,175.26,155.0,172.72,1982-12-05,12,6,0,1.0
3699,Ashe,Bowman,175.26,155.0,175.26,1976-11-17,9,11,0,0
3698,Anvar,Boynazarov,175.26,145.0,175.26,1989-01-10,3,1,0,0
3696,Kyle,Bradley,175.26,155.0,180.34,1982-08-19,19,12,0,1.0
3695,Paul,Bradley,175.26,170.0,175.26,1983-06-13,23,8,0,2.0
3694,Sean,Brady,177.8,170.0,182.88,1992-11-23,15,1,0,0
3693,Ebenezer,Fontes Braga,182.88,199.0,182.88,1969-04-14,13,7,2,0
3692,Ramiz,Brahimaj,177.8,170.0,182.88,1992-11-17,10,4,0,0
3691,Joe,Brammer,172.72,155.0,172.72,1983-08-23,7,3,1,0
3690,David,Branch,185.42,185.0,198.12,1981-09-26,22,6,0,0
3689,Diego,Brandao,170.18,145.0,162.56,1987-05-27,22,11,0,0
3688,Bruna,Brasil,167.64,115.0,165.1,1993-09-07,9,3,1,0
3686,Martin,Bravo,172.72,145.0,180.34,1993-09-21,11,3,0,0
3684,Mike,Breeden,177.8,155.0,177.8,1989-04-21,10,6,0,0
3683,Tom,Breese,190.5,185.0,185.42,1991-09-26,12,3,0,0
3682,Elves,Brener,177.8,155.0,182.88,1997-09-27,15,3,0,0
3681,Chris,Brennan,172.72,170.0,172.72,1971-10-12,21,13,1,0
3680,Charlie,Brenneman,177.8,155.0,177.8,1981-02-09,19,8,0,0
3677,Marcos,Brigagao,190.5,205.0,193.04,1996-04-01,11,1,0,0
3676,Jason,Brilz,180.34,205.0,180.34,1975-07-07,22,6,1,0
3675,Marcus,Brimage,162.56,135.0,180.34,1985-04-06,7,7,0,0
3674,Aaron,Brink,190.5,205.0,190.5,1974-11-12,26,26,0,2.0
3673,Henry,Briones,172.72,135.0,175.26,1980-10-22,16,8,1,0
3672,Marcelo,Brito,185.42,170.0,185.42,1977-11-27,13,8,0,0
3671,Joanderson,Brito,172.72,145.0,182.88,1995-02-11,15,3,1,0
3670,Kaik,Brito,180.34,170.0,182.88,1997-03-26,16,5,0,0
3669,Antwain,Britt,185.42,205.0,195.58,1978-05-09,11,6,0,0
3667,Mike,Bronzoulis,182.88,155.0,182.88,1979-01-05,18,9,1,0
3666,Jonathan,Brookins,182.88,145.0,187.96,1985-08-13,16,10,0,0
3665,Will,Brooks,177.8,155.0,182.88,1986-10-08,18,4,0,0
3664,Jarred,Brooks,160.02,125.0,157.48,1993-05-02,13,2,0,0
3663,Rob,Broughton,187.96,265.0,187.96,1983-03-03,16,7,1,0
3662,Lee,Brousseau,185.42,205.0,185.42,1974-10-04,5,3,0,0
3661,Matt,Brown,182.88,170.0,190.5,1981-01-10,26,19,0,0
3660,Mike,Brown,167.64,145.0,177.8,1975-09-08,26,9,0,0
3659,Dominic,Brown,180.34,190.0,180.34,1982-06-04,16,23,0,0
3658,Todd,Brown,180.34,205.0,180.34,1976-12-13,16,4,0,1.0
3654,Randy,Brown,190.5,170.0,198.12,1990-07-08,17,5,0,0
3653,Damien,Brown,177.8,155.0,172.72,1984-12-25,17,12,0,0
3652,TJ,Brown,175.26,145.0,182.88,1990-05-22,17,10,0,0
3651,Humberto,Brown Morrison,177.8,145.0,177.8,1984-11-03,4,6,0,0
3650,Travis,Browne,198.12,255.0,200.66,1982-07-17,18,7,1,0
3649,Junie,Browning,175.26,155.0,175.26,1984-05-12,5,6,0,0
3648,Jules,Bruchez,182.88,205.0,182.88,1977-08-16,1,2,0,0
3646,Cody,Brundage,182.88,185.0,182.88,1994-05-16,9,5,0,0
3645,Steve,Bruno,177.8,170.0,177.8,1981-11-03,15,6,0,0
3644,Fernando,Bruno,167.64,145.0,167.64,1982-02-24,15,4,0,0
3643,Derek,Brunson,185.42,185.0,195.58,1984-01-04,23,9,0,0
3642,Josh,Bryant,177.8,185.0,177.8,1980-04-23,15,4,0,0
3641,Dennis,Bryant,182.88,205.0,182.88,1985-10-18,5,2,0,0
3639,Lukasz,Brzeski,193.04,236.0,198.12,1992-05-17,8,4,1,1.0
3638,Justin,Buchholz,182.88,155.0,185.42,1983-08-22,15,10,0,0
3636,Courtney,Buck,177.8,135.0,177.8,1982-03-19,12,11,0,0
3635,Joaquin,Buckley,177.8,170.0,193.04,1994-04-27,16,6,0,0
3634,Martin,Buday,193.04,265.0,195.58,1991-11-11,13,1,0,0
3633,Julia,Budd,170.18,145.0,170.18,1983-07-04,10,2,0,0
3632,Dylan,Budka,182.88,185.0,190.5,2000-01-14,7,2,0,0
3631,Mike,Budnik,175.26,145.0,172.72,1974-08-08,13,4,0,0
3629,Mayra,Bueno Silva,167.64,135.0,167.64,1991-08-22,11,2,1,0
3628,Paul,Buentello,187.96,245.0,195.58,1974-01-16,35,17,0,0
3627,Modestas,Bukauskas,190.5,205.0,198.12,1994-02-10,15,5,0,0
3624,Shawn,Bunch,165.1,135.0,165.1,1983-03-19,7,3,0,0
3623,Felipe,Bunes,170.18,125.0,175.26,1989-10-29,13,6,0,0
3622,Shane,Burgos,180.34,145.0,190.5,1991-03-19,15,3,0,0
3621,Joshua,Burkman,177.8,170.0,182.88,1980-04-10,28,16,0,1.0
3620,Justin,Burlinson,185.42,170.0,187.96,1997-05-19,6,1,0,0
3619,Mads,Burnell,172.72,145.0,175.26,1994-03-06,9,3,0,0
3618,Mikey,Burnett,167.64,170.0,167.64,1974-04-12,5,2,0,0
3617,Kevin,Burns,177.8,170.0,187.96,1980-03-03,12,7,0,0
3616,Gilbert,Burns,177.8,170.0,180.34,1986-07-20,22,6,0,0
3615,Josh,Burns,185.42,244.0,185.42,1978-05-15,8,10,0,0
3614,Herbert,Burns,175.26,145.0,185.42,1988-02-02,11,4,0,0
3612,Nah-Shon,Burrell,180.34,170.0,180.34,1990-02-05,15,7,0,1.0
3611,Martin,Buschkamp,175.26,145.0,175.26,1991-01-06,9,0,0,1.0
3609,Bubba,Bush,182.88,185.0,182.88,1985-07-24,8,3,0,1.0
3608,Dakota,Bush,177.8,155.0,185.42,1994-06-09,8,4,0,0
3607,Murilo,Bustamante,187.96,183.0,187.96,1966-07-30,15,8,1,0
3605,Eduardo,Bustillos,172.72,135.0,172.72,1987-06-02,5,3,0,0
3604,Jason,Butcher,190.5,185.0,190.5,1984-10-23,10,2,0,0
3600,Raphael,Butler,190.5,261.0,190.5,1984-01-04,9,2,1,0
3599,Jesse,Butler,177.8,145.0,185.42,1992-05-24,12,5,0,0
3598,JP,Buys,165.1,135.0,170.18,1996-04-30,9,6,0,0
3597,Dennis,Buzukja,175.26,145.0,177.8,1997-10-01,8,3,0,0
3596,Charles,Byrd,177.8,185.0,185.42,1983-10-11,10,7,0,0
3594,Michael,Byrnes,180.34,155.0,180.34,1990-07-17,5,3,0,0
3593,Yan,Cabral,180.34,155.0,185.42,1983-05-13,13,3,0,0
3591,Alex,Caceres,177.8,145.0,185.42,1988-06-20,21,14,0,1.0
3590,Vince,Cachero,167.64,145.0,172.72,1989-11-07,7,4,0,0
3589,Priscila,Cachoeira,170.18,125.0,165.1,1988-08-19,12,5,0,0
3587,Ricky,Calatayud,175.26,125.0,175.26,1982-10-10,16,2,0,0
3586,Darrion,Caldwell,177.8,135.0,177.8,1987-12-19,10,1,0,0
3585,Taylor,Callens,177.8,155.0,177.8,1991-05-21,6,0,0,0
3584,Cynthia,Calvillo,162.56,115.0,162.56,1987-07-13,9,6,1,0
3583,Joe,Camacho,175.26,155.0,175.26,1972-03-10,13,19,3,0
3582,Frank,Camacho,177.8,155.0,185.42,1989-05-18,22,10,0,0
3581,Fabricio,Camoes,177.8,155.0,180.34,1978-12-23,14,9,1,0
3580,Chris,Camozzi,187.96,185.0,190.5,1986-11-20,24,13,0,0
3579,Brian,Camozzi,187.96,170.0,198.12,1991-06-24,7,5,0,0
3575,Shane,Campbell,182.88,155.0,180.34,1987-01-21,14,6,0,0
3574,Charlie,Campbell,182.88,155.0,182.88,1995-07-03,8,2,0,0
3572,Wagner,Campos,167.64,145.0,167.64,1981-07-31,12,10,0,0
3571,Derek,Campos,175.26,155.0,175.26,1988-04-01,19,6,0,0
3570,Will,Campuzano,175.26,125.0,177.8,1986-05-27,14,6,0,0
3569,Aleksa,Camur,185.42,205.0,187.96,1995-09-25,6,3,0,0
3568,Chico,Camus,167.64,125.0,167.64,1985-01-26,17,7,0,1.0
3566,Carlos,Candelario,172.72,125.0,172.72,1991-06-04,8,3,0,0
3565,Ronaldo,Candido,167.64,125.0,167.64,1989-04-24,6,0,0,0
3564,Luiz,Cane,187.96,185.0,195.58,1981-04-24,17,7,0,1.0
3563,Guido,Cannetti,167.64,135.0,172.72,1979-12-19,10,8,0,0
3562,Jared,Cannonier,180.34,185.0,195.58,1984-03-16,17,6,0,0
3561,Jose,Canseco,193.04,240.0,193.04,1964-07-02,0,1,0,0
3559,Bo,Cantrell,187.96,235.0,187.96,1969-02-08,10,10,0,0
3558,Steve,Cantwell,187.96,185.0,190.5,1986-12-08,7,6,0,0
3557,Paul,Capaldo,170.18,135.0,170.18,1996-12-27,6,0,0,0
3556,Phil,Caracappa,172.72,135.0,177.8,1992-06-05,6,1,0,0
3554,Gina,Carano,172.72,145.0,172.72,1982-04-16,7,1,0,0
3553,Dos,Caras Jr.,193.04,225.0,193.04,1977-05-25,9,5,0,0
3552,Bryan,Caraway,172.72,135.0,172.72,1984-08-04,21,9,0,0
3550,Phil,Cardella,180.34,155.0,180.34,1976-07-09,8,5,0,0
3548,Chris,Cariaso,160.02,125.0,162.56,1981-05-27,17,8,0,0
3544,Antonio,Carlos Junior,187.96,185.0,200.66,1990-03-16,11,5,0,1.0
3543,Spike,Carlyle,172.72,145.0,180.34,1993-05-06,9,3,0,0
3542,Francis,Carmont,190.5,205.0,198.12,1981-10-11,25,12,0,0
3541,Liz,Carmouche,167.64,125.0,167.64,1984-02-19,13,7,0,0
3540,Roan,Carneiro,180.34,170.0,193.04,1978-06-02,21,11,0,0
3539,Ariane,Carnelossi,157.48000000000002,115.0,154.94,1992-11-17,14,3,0,0
3538,Luana,Carolina,167.64,125.0,175.26,1993-06-11,9,4,0,0
3537,Tim,Caron,185.42,185.0,185.42,1987-07-24,7,1,0,1.0
3536,Clayton,Carpenter,167.64,125.0,167.64,1996-06-09,7,0,0,0
3533,Cain,Carrizosa,172.72,155.0,172.72,1986-07-22,10,3,0,0
3529,Shonie,Carter,177.8,170.0,177.8,1972-05-03,51,31,7,1.0
3528,Jack,Cartwright,175.26,135.0,172.72,1994-05-26,10,1,0,0
3527,Bruno,Carvalho,172.72,154.0,172.72,1982-06-07,10,5,0,0
3526,Antonio,Carvalho,175.26,145.0,177.8,1979-05-30,15,6,0,0
3525,Rafael,Carvalho,190.5,185.0,190.5,1986-07-27,14,1,0,0
3524,Shane,Carwin,187.96,265.0,203.2,1975-01-04,12,2,0,0
3523,Johnny,Case,177.8,155.0,182.88,1989-06-28,22,6,0,0
3522,Kevin,Casey,180.34,185.0,195.58,1981-06-15,9,5,2,2.0
3521,Cortney,Casey,170.18,125.0,170.18,1987-05-05,10,10,0,0
3519,Bendy,Casimir,165.1,145.0,165.1,1980-06-10,20,14,2,0
3517,Joe,Cason,190.5,205.0,190.5,1988-01-19,9,1,0,0
3516,John,Castaneda,167.64,135.0,180.34,1991-12-18,20,6,0,0
3514,Gil,Castillo,175.26,170.0,175.26,1965-10-21,8,5,0,0
3513,Danny,Castillo,175.26,155.0,180.34,1979-08-25,17,10,0,0
3511,Jenna,Castillo,157.48000000000002,125.0,157.48000000000002,1982-05-05,1,0,0,0
3509,Nick,Catone,182.88,185.0,182.88,1981-09-01,10,4,0,0
3508,Luke,Caudillo,170.18,155.0,170.18,1980-11-30,17,17,0,0
3507,Gesias,Cavalcante,172.72,155.0,180.34,1983-07-06,21,10,1,2.0
3506,Rafael,Cavalcante,185.42,205.0,187.96,1980-04-14,12,7,0,1.0
3505,Jacqueline,Cavalcanti,172.72,135.0,177.8,1997-08-29,6,1,0,0
3504,Magnus,Cedenblad,195.58,185.0,200.66,1982-04-10,14,5,0,0
3503,Yosdenis,Cedeno,172.72,155.0,175.26,1985-02-12,10,6,1,0
3502,Henry,Cejudo,162.56,135.0,162.56,1987-02-09,16,3,0,0
3501,Adam,Cella,187.96,170.0,187.96,1985-06-26,6,8,0,0
3500,Vinicius,Cenci,185.42,155.0,187.96,1995-11-24,7,2,0,0
3499,Donald,Cerrone,185.42,155.0,185.42,1983-03-29,36,17,0,2.0
3498,Jared,Chaffee,177.8,155.0,177.8,1984-12-15,5,2,0,0
3497,Luan,Chagas,182.88,170.0,190.5,1993-06-17,15,3,1,0
3496,Edgar,Chairez,170.18,125.0,180.34,1996-01-27,10,5,0,1.0
3495,Ansar,Chalangov,175.26,170.0,175.26,1979-10-30,14,5,0,0
3494,Alex,Chambers,160.02,115.0,160.02,1978-10-25,5,5,0,0
3493,Michael,Chandler,172.72,155.0,180.34,1986-04-24,23,8,0,0
3492,Chelsea,Chandler,172.72,145.0,172.72,1990-11-23,5,2,0,0
3489,Dan,Charles,187.96,228.0,187.96,1985-09-24,10,6,1,0
3488,Morgan,Charriere,172.72,145.0,175.26,1995-10-26,19,9,1,0
3487,Ernest,Chavez,172.72,145.0,177.8,1983-06-27,10,2,0,0
3485,Danny,Chavez,172.72,145.0,170.18,1987-03-14,11,5,1,0
