fight_id,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,event_name,event_date,event_city,event_state,event_country,fight_stat_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,fighter_f_name,fighter_l_name,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq
4588,440,Herb Dean,3185.0,3367.0,3367.0,5,T,Welterweight,M,Decision,Unanimous,5,5:00,UFC 225: Whittaker vs. Romero 2,2018-06-09,Chicago,Illinois,USA,9176,3185.0,0.0,223.0,130.0,198.0,105.0,6.0,3.0,0.0,0.0,2:14,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
4383,422,Herb Dean,2097.0,3185.0,3185.0,5,F,Welterweight,M,Decision,Unanimous,5,5:00,UFC Fight Night: Lawler vs. Dos Anjos,2017-12-16,Winnipeg,Manitoba,Canada,8765,3185.0,0.0,343.0,219.0,291.0,172.0,7.0,2.0,0.0,0.0,7:53,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
4234,409,Yves Lavigne,1915.0,3185.0,3185.0,3,F,Welterweight,M,Submission,Arm Triangle On Ground,1,3:43,UFC 215: Nunes vs Shevchenko 2,2017-09-09,Edmonton,Alberta,Canada,8467,3185.0,0.0,21.0,17.0,16.0,13.0,0.0,0.0,1.0,0.0,3:20,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
4126,400,Greg Kleynjans,901.0,3185.0,3185.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Holm vs. Correia,2017-06-17,Kallang,Kallang,Singapore,8251,3185.0,0.0,169.0,91.0,158.0,81.0,5.0,1.0,1.0,0.0,3:29,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
3840,375,Herb Dean,3185.0,3017.0,3017.0,5,F,Lightweight,M,Decision,Unanimous,5,5:00,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,Mexico City,Distrito Federal,Mexico,7680,3185.0,0.0,281.0,126.0,276.0,121.0,5.0,0.0,0.0,0.0,0:30,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
3670,360,Herb Dean,3185.0,4007.0,4007.0,5,T,Lightweight,M,KO/TKO,Punches to Head In Clinch,1,3:49,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Las Vegas,Nevada,USA,7340,3185.0,0.0,41.0,12.0,41.0,12.0,1.0,0.0,0.0,0.0,0:22,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
3462,343,Herb Dean,3185.0,3499.0,3185.0,5,T,Lightweight,M,KO/TKO,Punches to Head On Ground,1,1:06,UFC on FOX: Dos Anjos vs. Cowboy 2,2015-12-19,Orlando,Florida,USA,6924,3185.0,0.0,44.0,26.0,44.0,26.0,0.0,0.0,0.0,0.0,0:09,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
3085,310,Dan Miragliotta,1225.0,3185.0,3185.0,5,T,Lightweight,M,Decision,Unanimous,5,5:00,UFC 185: Pettis vs Dos Anjos,2015-03-14,Dallas,Texas,USA,6169,3185.0,0.0,233.0,144.0,171.0,90.0,10.0,9.0,0.0,0.0,14:42,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
2985,301,Jason Herzog,3185.0,3221.0,3185.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC on FOX: Dos Santos vs Miocic,2014-12-13,Phoenix,Arizona,USA,5970,3185.0,0.0,175.0,129.0,119.0,77.0,2.0,2.0,0.0,0.0,7:48,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
2825,286,John McCarthy,2594.0,3185.0,3185.0,5,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,1,2:31,UFC Fight Night: Henderson vs Dos Anjos,2014-08-23,Tulsa,Oklahoma,USA,5649,3185.0,1.0,30.0,18.0,30.0,18.0,0.0,0.0,0.0,0.0,0:02,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
2708,275,Kevin Mulhall,3185.0,2557.0,3185.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,3:36,UFC Fight Night: Henderson vs Khabilov,2014-06-07,Albuquerque,New Mexico,USA,5416,3185.0,1.0,85.0,53.0,68.0,36.0,2.0,2.0,3.0,0.0,1:52,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
2639,269,John McCarthy,3185.0,1436.0,1436.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC on FOX: Werdum vs Browne,2014-04-19,Orlando,Florida,USA,5278,3185.0,0.0,76.0,40.0,56.0,20.0,1.0,0.0,0.0,0.0,0:13,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
2358,243,Dan Miragliotta,3499.0,3185.0,3185.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Condit vs Kampmann 2,2013-08-28,Indianapolis,Indiana,USA,4715,3185.0,1.0,128.0,58.0,109.0,39.0,6.0,2.0,0.0,0.0,3:50,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
2263,235,Kevin Mulhall,3185.0,3145.0,3185.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC on FX: Belfort vs. Rockhold,2013-05-18,Jaragua do Sul,Santa Catarina,Brazil,4526,3185.0,0.0,204.0,86.0,183.0,66.0,2.0,0.0,0.0,0.0,0:42,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
2082,219,Yves Lavigne,3746.0,3185.0,3185.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC 154: St-Pierre vs Condit,2012-11-17,Montreal,Quebec,Canada,4163,3185.0,0.0,172.0,90.0,134.0,54.0,5.0,4.0,0.0,0.0,4:09,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
1988,210,Marcos Rosales,3185.0,1464.0,3185.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC on FUEL TV: Munoz vs Weidman,2012-07-11,San Jose,California,USA,3976,3185.0,0.0,108.0,68.0,85.0,51.0,17.0,6.0,0.0,0.0,6:45,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
1906,203,Todd McGovern,3185.0,738.0,3185.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,1:40,UFC on FUEL TV: Korean Zombie vs Poirier,2012-05-15,Fairfax,Virginia,USA,3812,3185.0,1.0,17.0,11.0,10.0,5.0,0.0,0.0,1.0,0.0,0:35,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
1755,189,Jason McCoy,397.0,3185.0,397.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC 139: Shogun vs Henderson,2011-11-19,San Jose,California,USA,3509,3185.0,0.0,110.0,39.0,96.0,25.0,8.0,0.0,0.0,0.0,2:01,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
1637,178,Yves Lavigne,595.0,3185.0,3185.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,0:59,UFC 132: Cruz vs Faber,2011-07-02,Las Vegas,Nevada,USA,3273,3185.0,1.0,10.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0:03,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
1405,156,Herb Dean,2702.0,3185.0,2702.0,3,F,Lightweight,M,Submission,"Injury  
      Jaw Injury",3,1:51,UFC 117: Silva vs Sonnen,2010-08-07,Oakland,California,USA,2809,3185.0,0.0,76.0,29.0,64.0,17.0,4.0,1.0,0.0,0.0,0:51,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
1329,149,Marc Goddard,3056.0,3185.0,3185.0,3,F,Lightweight,M,Submission,Armbar From North South,2,4:30,UFC 112: Invincible,2010-04-10,Abu Dhabi,Abu Dhabi,United Arab Emirates,2657,3185.0,0.0,69.0,45.0,45.0,25.0,3.0,2.0,1.0,0.0,5:37,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
1263,143,Rick McCoy,3185.0,3696.0,3185.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Maynard vs Diaz,2010-01-11,Fairfax,Virginia,USA,2526,3185.0,0.0,183.0,99.0,112.0,42.0,8.0,5.0,2.0,0.0,8:17,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
1186,136,Kerry Hatley,3185.0,3089.0,3185.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC 103: Franklin vs Belfort,2009-09-19,Dallas,Texas,USA,2372,3185.0,0.0,201.0,85.0,165.0,52.0,12.0,2.0,0.0,0.0,4:18,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
1095,127,Mario Yamasaki,2722.0,3185.0,2722.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Condit vs Kampmann,2009-04-01,Nashville,Tennessee,USA,2189,3185.0,0.0,137.0,29.0,134.0,26.0,1.0,0.0,3.0,1.0,0:05,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
1001,118,Steve Mazzagatti,542.0,3185.0,542.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,3,0:39,UFC 91: Couture vs Lesnar,2008-11-15,Las Vegas,Nevada,USA,2001,3185.0,0.0,48.0,37.0,18.0,9.0,6.0,4.0,2.0,0.0,5:09,Rafael,Dos Anjos,172.72,170.0,177.8,1984-10-26,32,15,0,0.0
7149,658,Jason Herzog,484.0,3280.0,484.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Luque vs. Dos Anjos,2023-08-12,Las Vegas,Nevada,USA,14298,484.0,0.0,195.0,107.0,156.0,77.0,2.0,1.0,0.0,0.0,1:25,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
6715,622,Herb Dean,484.0,1836.0,1836.0,3,F,Bantamweight,M,KO/TKO,Kick to Leg At Distance,2,4:19,UFC Fight Night: Grasso vs. Araujo,2022-10-15,Las Vegas,Nevada,USA,13430,484.0,0.0,88.0,60.0,79.0,51.0,1.0,1.0,0.0,0.0,0:20,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
6302,588,Herb Dean,484.0,3103.0,484.0,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,1,2:12,UFC Fight Night: Lewis vs. Daukaus,2021-12-18,Las Vegas,Nevada,USA,12604,484.0,1.0,30.0,18.0,30.0,18.0,0.0,0.0,0.0,0.0,0:09,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
5978,560,Jason Herzog,3477.0,484.0,3477.0,3,F,Featherweight,M,KO/TKO,Kick to Body At Distance,1,1:03,UFC Fight Night: Reyes vs. Prochazka,2021-05-01,Las Vegas,Nevada,USA,11955,484.0,0.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0:00,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
5794,544,Mark Smith,484.0,1198.0,484.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,2,1:52,UFC 256: Figueiredo vs. Moreno,2020-12-12,Las Vegas,Nevada,USA,11588,484.0,2.0,71.0,51.0,66.0,46.0,1.0,1.0,0.0,0.0,1:34,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
5270,496,Kevin MacDonald,484.0,2743.0,484.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Joanna vs. Waterson,2019-10-12,Tampa,Florida,USA,10540,484.0,0.0,296.0,143.0,288.0,135.0,0.0,0.0,0.0,0.0,0:36,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
5031,476,Yves Lavigne,484.0,3622.0,3622.0,3,F,Featherweight,M,Decision,Split,3,5:00,UFC Fight Night: Iaquinta vs. Cowboy,2019-05-04,Ottawa,Ontario,Canada,10062,484.0,0.0,260.0,132.0,256.0,129.0,2.0,0.0,0.0,0.0,1:37,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
4674,447,Blake Grice,484.0,1644.0,1644.0,3,F,Featherweight,M,Submission,Rear Naked Choke,1,4:15,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Los Angeles,California,USA,9348,484.0,0.0,38.0,20.0,38.0,20.0,0.0,0.0,0.0,0.0,0:00,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
4527,435,Marc Goddard,3122.0,484.0,3122.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Barboza vs. Lee,2018-04-21,Atlantic City,New Jersey,USA,9053,484.0,0.0,132.0,50.0,130.0,48.0,0.0,0.0,0.0,0.0,0:00,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
4372,421,Mike Beltran,484.0,1377.0,1377.0,5,F,Featherweight,M,Submission,Guillotine Choke Standing,2,3:22,UFC Fight Night: Swanson vs. Ortega,2017-12-09,Fresno,California,USA,8744,484.0,0.0,97.0,60.0,97.0,60.0,0.0,0.0,0.0,0.0,0:14,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
4071,395,Herb Dean,484.0,1996.0,484.0,5,F,Featherweight,M,Decision,Unanimous,5,5:00,UFC Fight Night: Swanson vs. Lobov,2017-04-22,Nashville,Tennessee,USA,8142,484.0,0.0,344.0,251.0,296.0,209.0,3.0,2.0,0.0,0.0,2:23,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
3921,382,Dan Miragliotta,484.0,3472.0,484.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC 206: Holloway vs. Pettis,2016-12-10,Toronto,Ontario,Canada,7842,484.0,0.0,226.0,122.0,210.0,111.0,5.0,2.0,0.0,1.0,2:30,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
3728,366,John McCarthy,484.0,2268.0,484.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,Salt Lake City,Utah,USA,7456,484.0,0.0,133.0,91.0,109.0,67.0,1.0,1.0,1.0,0.0,2:02,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
3582,353,Herb Dean,484.0,3224.0,484.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC on FOX: Teixeira vs Evans,2016-04-16,Tampa,Florida,USA,7164,484.0,2.0,161.0,95.0,148.0,83.0,0.0,0.0,0.0,0.0,2:56,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
3127,314,Gasper Oliver,484.0,2532.0,2532.0,3,F,Featherweight,M,Submission,Guillotine Choke After Drop to Ground,3,3:58,UFC on FOX: Machida vs Rockhold,2015-04-18,Newark,New Jersey,USA,6254,484.0,0.0,138.0,58.0,136.0,56.0,3.0,0.0,0.0,0.0,0:07,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
2953,298,Dan Miragliotta,3122.0,484.0,3122.0,5,F,Featherweight,M,Submission,Neck Crank From Back Control,5,4:56,UFC Fight Night: Edgar vs Swanson,2014-11-22,Austin,Texas,USA,5905,484.0,0.0,119.0,62.0,86.0,31.0,0.0,0.0,0.0,0.0,0:00,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
2743,278,Herb Dean,484.0,542.0,484.0,5,F,Featherweight,M,Decision,Unanimous,5,5:00,UFC Fight Night: Swanson vs Stephens,2014-06-28,San Antonio,Texas,USA,5486,484.0,0.0,236.0,103.0,219.0,87.0,0.0,0.0,0.0,0.0,0:14,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
2307,239,Herb Dean,484.0,649.0,484.0,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,3,2:24,UFC 162: Silva vs Weidman,2013-07-06,Las Vegas,Nevada,USA,4614,484.0,1.0,105.0,47.0,101.0,43.0,1.0,1.0,0.0,0.0,1:03,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
2170,227,Kevin Mulhall,484.0,1189.0,484.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC on FUEL TV: Barao vs McDonald,2013-02-16,London,England,United Kingdom,4340,484.0,0.0,150.0,80.0,126.0,58.0,2.0,2.0,0.0,0.0,3:01,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
2028,214,Yves Lavigne,484.0,1401.0,484.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,2:40,UFC 152: Jones vs Belfort,2012-09-22,Toronto,Ontario,Canada,4056,484.0,1.0,21.0,9.0,21.0,9.0,0.0,0.0,0.0,0.0,0:02,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
1958,207,Yves Lavigne,1284.0,484.0,484.0,3,F,Featherweight,M,KO/TKO,Punch to Head In Clinch,2,4:14,UFC on FX: Maynard vs Guida,2012-06-22,Atlantic City,New Jersey,USA,3915,484.0,1.0,115.0,51.0,104.0,45.0,1.0,0.0,0.0,0.0,0:05,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
1820,195,John McCarthy,484.0,952.0,484.0,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,2,2:22,UFC on FOX: Evans vs Davis,2012-01-28,Chicago,Illinois,USA,3640,484.0,1.0,74.0,50.0,66.0,43.0,2.0,2.0,0.0,0.0,1:09,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
1748,188,John McCarthy,484.0,2124.0,2124.0,3,F,Featherweight,M,Submission,Arm Triangle From Side Control,2,2:16,UFC on FOX: Velasquez vs Dos Santos,2011-11-12,Anaheim,California,USA,3496,484.0,0.0,47.0,20.0,43.0,17.0,1.0,1.0,1.0,0.0,0:42,Cub,Swanson,172.72,145.0,177.8,1983-11-02,29,13,0,0.0
7149,658,Jason Herzog,484.0,3280.0,484.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Luque vs. Dos Anjos,2023-08-12,Las Vegas,Nevada,USA,14297,3280.0,0.0,224.0,129.0,176.0,95.0,0.0,0.0,0.0,1.0,3:10,Hakeem,Dawodu,172.72,145.0,185.42,1991-07-02,13,4,1,0.0
6676,619,Herb Dean,3280.0,3073.0,3073.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC 279: Diaz vs. Ferguson,2022-09-10,Las Vegas,Nevada,USA,13352,3280.0,0.0,163.0,90.0,147.0,74.0,0.0,0.0,0.0,1.0,0:12,Hakeem,Dawodu,172.72,145.0,185.42,1991-07-02,13,4,1,0.0
6334,591,Chris Tognoni,3280.0,356.0,3280.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Hermansson vs. Strickland,2022-02-05,Las Vegas,Nevada,USA,12668,3280.0,0.0,266.0,189.0,214.0,141.0,0.0,0.0,0.0,0.0,3:46,Hakeem,Dawodu,172.72,145.0,185.42,1991-07-02,13,4,1,0.0
6029,565,Mike Beltran,3046.0,3280.0,3046.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC 263: Adesanya vs. Vettori 2,2021-06-12,Glendale,Arizona,USA,12057,3280.0,0.0,129.0,60.0,92.0,39.0,1.0,0.0,0.0,1.0,0:16,Hakeem,Dawodu,172.72,145.0,185.42,1991-07-02,13,4,1,0.0
5680,533,Kevin Sataki,3280.0,341.0,3280.0,3,F,Featherweight,M,Decision,Split,3,5:00,UFC 253: Adesanya vs. Costa,2020-09-26,Abu Dhabi,Abu Dhabi,United Arab Emirates,11360,3280.0,0.0,137.0,70.0,136.0,69.0,0.0,0.0,0.0,0.0,0:00,Hakeem,Dawodu,172.72,145.0,185.42,1991-07-02,13,4,1,0.0
5295,499,Todd Ronald Anderson,3949.0,3280.0,3280.0,3,F,Featherweight,M,Decision,Split,3,5:00,UFC 244: Masvidal vs. Diaz,2019-11-02,New York City,New York,USA,10589,3280.0,0.0,170.0,83.0,139.0,55.0,0.0,0.0,0.0,1.0,3:39,Hakeem,Dawodu,172.72,145.0,185.42,1991-07-02,13,4,1,0.0
5147,486,Kyle Cardinal,3280.0,2508.0,3280.0,3,F,Featherweight,M,KO/TKO,Kick to Head At Distance,3,4:09,UFC 240: Holloway vs. Edgar,2019-07-27,Edmonton,Alberta,Canada,10294,3280.0,1.0,166.0,89.0,154.0,80.0,0.0,0.0,0.0,0.0,1:19,Hakeem,Dawodu,172.72,145.0,185.42,1991-07-02,13,4,1,0.0
4833,460,Yves Lavigne,3280.0,3745.0,3280.0,3,F,Featherweight,M,Decision,Split,3,5:00,UFC 231: Holloway vs. Ortega,2018-12-08,Toronto,Ontario,Canada,9666,3280.0,0.0,212.0,103.0,212.0,103.0,0.0,0.0,0.0,0.0,0:02,Hakeem,Dawodu,172.72,145.0,185.42,1991-07-02,13,4,1,0.0
4659,446,Yves Lavigne,3280.0,3939.0,3280.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Calgary,Alberta,Canada,9318,3280.0,0.0,176.0,80.0,170.0,75.0,1.0,0.0,0.0,0.0,0:46,Hakeem,Dawodu,172.72,145.0,185.42,1991-07-02,13,4,1,0.0
4488,432,Rich Mitchell,2586.0,3280.0,2586.0,3,F,Featherweight,M,Submission,Guillotine Choke Standing,1,0:39,UFC Fight Night: Werdum vs. Volkov,2018-03-17,London,England,United Kingdom,8975,3280.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0:00,Hakeem,Dawodu,172.72,145.0,185.42,1991-07-02,13,4,1,0.0
7148,658,Herb Dean,935.0,3293.0,935.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:40,UFC Fight Night: Luque vs. Dos Anjos,2023-08-12,Las Vegas,Nevada,USA,14296,935.0,1.0,24.0,16.0,24.0,16.0,0.0,0.0,0.0,0.0,0:31,Khalil,Rountree Jr.,185.42,205.0,193.04,1990-02-26,13,5,0,1.0
6735,624,Herb Dean,2413.0,935.0,935.0,3,F,Light Heavyweight,M,Decision,Split,3,5:00,UFC Fight Night: Kattar vs. Allen,2022-10-29,Las Vegas,Nevada,USA,13469,935.0,0.0,241.0,88.0,237.0,85.0,0.0,0.0,0.0,0.0,0:00,Khalil,Rountree Jr.,185.42,205.0,193.04,1990-02-26,13,5,0,1.0
6402,596,Herb Dean,935.0,1013.0,935.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,2,0:25,UFC Fight Night: Santos vs. Ankalaev,2022-03-12,Las Vegas,Nevada,USA,12804,935.0,2.0,69.0,26.0,69.0,26.0,1.0,0.0,0.0,0.0,0:15,Khalil,Rountree Jr.,185.42,205.0,193.04,1990-02-26,13,5,0,1.0
6145,575,Herb Dean,3627.0,935.0,935.0,3,F,Light Heavyweight,M,KO/TKO,"Kick to Leg At Distance
      Side kick",2,2:30,UFC Fight Night: Brunson vs. Till,2021-09-04,Las Vegas,Nevada,USA,12289,935.0,1.0,92.0,38.0,92.0,38.0,0.0,0.0,0.0,0.0,0:00,Khalil,Rountree Jr.,185.42,205.0,193.04,1990-02-26,13,5,0,1.0
5837,548,Herb Dean,935.0,1173.0,1173.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,UFC 257: Poirier vs. McGregor,2021-01-23,Abu Dhabi,Abu Dhabi,United Arab Emirates,11674,935.0,0.0,149.0,50.0,148.0,49.0,0.0,0.0,0.0,0.0,0:00,Khalil,Rountree Jr.,185.42,205.0,193.04,1990-02-26,13,5,0,1.0
5244,494,Marc Goddard,3324.0,935.0,3324.0,3,F,Light Heavyweight,M,KO/TKO,Elbows to Head On Ground,1,2:35,UFC Fight Night: Hermansson vs. Cannonier,2019-09-28,Copenhagen,Copenhagen,Denmark,10487,935.0,0.0,12.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,0:00,Khalil,Rountree Jr.,185.42,205.0,193.04,1990-02-26,13,5,0,1.0
4995,473,Jason Herzog,3985.0,935.0,935.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,UFC 236: Holloway vs. Poirier 2,2019-04-13,Atlanta,Georgia,USA,9989,935.0,4.0,162.0,83.0,157.0,79.0,0.0,0.0,0.0,0.0,1:08,Khalil,Rountree Jr.,185.42,205.0,193.04,1990-02-26,13,5,0,1.0
4784,456,Fernando Portella,935.0,212.0,212.0,3,F,Light Heavyweight,M,KO/TKO,Elbow to Head In Clinch,1,1:57,UFC Fight Night: Magny vs. Ponzinibbio,2018-11-17,Buenos Aires,Buenos Aires,Argentina,9568,935.0,0.0,10.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0:05,Khalil,Rountree Jr.,185.42,205.0,193.04,1990-02-26,13,5,0,1.0
4621,443,Jason Herzog,892.0,935.0,935.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,1:36,UFC 226: Miocic vs. Cormier,2018-07-07,Las Vegas,Nevada,USA,9241,935.0,1.0,17.0,9.0,17.0,9.0,0.0,0.0,0.0,0.0,0:05,Khalil,Rountree Jr.,185.42,205.0,193.04,1990-02-26,13,5,0,1.0
4172,404,Leon Roberts,935.0,3362.0,935.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,4:56,UFC Fight Night: Nelson vs. Ponzinibbio,2017-07-16,Glasgow,Scotland,United Kingdom,8344,935.0,1.0,47.0,15.0,47.0,15.0,0.0,0.0,0.0,0.0,0:04,Khalil,Rountree Jr.,185.42,205.0,193.04,1990-02-26,13,5,0,1.0
3970,387,Chris Reed,2351.0,935.0,935.0,3,F,Light Heavyweight,M,KO/TKO,Knees to Head In Clinch,1,0:52,UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Houston,Texas,USA,7939,935.0,1.0,6.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0:01,Khalil,Rountree Jr.,185.42,205.0,193.04,1990-02-26,13,5,0,1.0
3883,379,Herb Dean,935.0,1280.0,1280.0,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,1,4:07,UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Melbourne,Victoria,Australia,7766,935.0,1.0,14.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0:00,Khalil,Rountree Jr.,185.42,205.0,193.04,1990-02-26,13,5,0,1.0
3681,361,Herb Dean,862.0,935.0,862.0,3,T,Light Heavyweight,M,Decision,Unanimous,3,5:00,The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,Las Vegas,Nevada,USA,7361,935.0,0.0,76.0,58.0,27.0,14.0,0.0,0.0,0.0,0.0,0:00,Khalil,Rountree Jr.,185.42,205.0,193.04,1990-02-26,13,5,0,1.0
7148,658,Herb Dean,935.0,3293.0,935.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:40,UFC Fight Night: Luque vs. Dos Anjos,2023-08-12,Las Vegas,Nevada,USA,14295,3293.0,0.0,28.0,14.0,21.0,8.0,1.0,0.0,0.0,0.0,0:04,Chris,Daukaus,190.5,205.0,193.04,1989-09-25,12,7,0,0.0
